Date,Revenue,Type
2022-12-15,27047.28,Actual
2021-11-20,37236.04,Actual
2022-01-17,26437.42,Actual
2021-04-01,19266.1,Actual
2020-04-15,16863.75,Actual
2020-11-30,24910.14,Actual
2019-01-30,11680.56,Actual
2022-10-21,5299.89,Actual
2020-07-22,44833.33,Actual
2019-07-21,33880.82,Actual
2020-12-21,48785.88,Actual
2019-06-23,23621.28,Actual
2021-10-29,6920.93,Actual
2022-08-09,25786.52,Actual
2019-05-06,28887.42,Actual
2021-09-22,37276.31,Actual
2020-09-16,14902.07,Actual
2019-12-29,37854.97,Actual
2022-07-07,38333.92,Actual
2019-05-02,17941.59,Actual
2023-12-19,2153.24,Actual
2019-08-02,23914.71,Actual
2019-05-29,47720.88,Actual
2022-10-09,47639.1,Actual
2022-08-04,11488.08,Actual
2021-01-22,9624.93,Actual
2023-10-22,21350.61,Actual
2022-06-26,36761.19,Actual
2021-04-05,44671.34,Actual
2019-04-30,13633.51,Actual
2023-09-24,39098.7,Actual
2021-03-07,42970.54,Actual
2022-05-26,7799.65,Actual
2023-05-01,33271.87,Actual
2021-11-21,5789.16,Actual
2019-03-02,16365.98,Actual
2023-05-11,46695.87,Actual
2019-09-20,19193.13,Actual
2022-11-07,32007.03,Actual
2023-05-13,11835.45,Actual
2023-04-20,32741.86,Actual
2021-09-28,24577.55,Actual
2020-12-17,12046.37,Actual
2020-02-17,20204.63,Actual
2023-04-15,23162.12,Actual
2023-06-05,38700.67,Actual
2019-11-02,2143.92,Actual
2020-12-30,35922.55,Actual
2021-10-27,46777.27,Actual
2020-08-28,9007.97,Actual
2022-01-22,28329.84,Actual
2019-04-21,27653.09,Actual
2022-04-18,17031.34,Actual
2022-10-13,8002.8,Actual
2019-12-03,24810.32,Actual
2021-06-14,12681.12,Actual
2020-10-30,29624.89,Actual
2022-09-04,22804.04,Actual
2023-10-21,18494.6,Actual
2022-04-05,43612.71,Actual
2022-04-22,15605.75,Actual
2020-06-11,13445.38,Actual
2021-07-21,49100.35,Actual
2022-05-21,48349.38,Actual
2020-06-20,39457.13,Actual
2021-01-04,17846.26,Actual
2022-01-24,27700.77,Actual
2023-01-25,19071.61,Actual
2022-04-09,15357.86,Actual
2020-05-24,37804.62,Actual
2023-02-28,30808.57,Actual
2021-01-14,9400.82,Actual
2023-11-06,22272.67,Actual
2022-09-15,48427.22,Actual
2022-05-20,36205.05,Actual
2022-06-15,19423.52,Actual
2020-07-06,46722.73,Actual
2022-05-19,21574.7,Actual
2021-12-30,29847.17,Actual
2021-02-13,35847.28,Actual
2019-10-19,11066.93,Actual
2019-06-10,36014.04,Actual
2023-05-09,23543.84,Actual
2019-06-19,2513.73,Actual
2020-06-29,21599.21,Actual
2022-12-10,285.16,Actual
2019-07-20,35195.43,Actual
2023-09-24,28285.91,Actual
2019-07-04,8222.8,Actual
2023-04-17,43676.21,Actual
2022-10-08,9109.01,Actual
2019-06-08,40862.55,Actual
2021-10-03,7847.64,Actual
2019-09-09,9599.15,Actual
2022-08-04,33848.74,Actual
2021-10-02,35022.71,Actual
2019-03-06,32324.49,Actual
2023-02-24,6669.09,Actual
2023-09-10,26232.13,Actual
2023-08-22,6379.75,Actual
2023-10-20,11471.43,Actual
2021-03-29,22501.65,Actual
2022-02-15,2367.21,Actual
2019-09-26,11397.09,Actual
2023-07-01,7471.78,Actual
2022-05-08,13356.79,Actual
2022-04-01,6626.42,Actual
2020-04-21,14318.15,Actual
2022-12-16,644.68,Actual
2021-11-29,6245.94,Actual
2021-07-21,28486.85,Actual
2021-07-04,3095.1,Actual
2022-08-08,25174.4,Actual
2023-02-01,13207.68,Actual
2023-01-09,49490.98,Actual
2023-08-20,25058.01,Actual
2022-12-21,49575.11,Actual
2023-12-24,30094.9,Actual
2021-06-24,15514.44,Actual
2023-10-10,48425.04,Actual
2022-03-26,41693.23,Actual
2020-03-23,17058.58,Actual
2022-07-03,41110.01,Actual
2021-04-10,15355.45,Actual
2022-01-15,36654.14,Actual
2023-09-23,8916.8,Actual
2020-04-23,17809.57,Actual
2023-03-01,5299.31,Actual
2022-11-29,11713.7,Actual
2023-07-27,23449.07,Actual
2022-01-01,19191.61,Actual
2020-07-04,45997.96,Actual
2021-09-17,27510.81,Actual
2022-06-05,30328.32,Actual
2020-09-13,16083.92,Actual
2023-06-13,3238.55,Actual
2022-07-09,3893.19,Actual
2023-03-27,2733.94,Actual
2021-09-15,46915.41,Actual
2020-06-20,39826.91,Actual
2019-01-05,2896.52,Actual
2023-07-11,31913.0,Actual
2020-11-14,1677.93,Actual
2019-08-07,46965.46,Actual
2023-01-30,38815.73,Actual
2022-10-13,35691.51,Actual
2021-07-16,2240.29,Actual
2019-03-04,35350.83,Actual
2023-02-15,10017.06,Actual
2022-06-28,18841.2,Actual
2020-11-18,11994.85,Actual
2019-03-17,36092.95,Actual
2021-05-31,44874.76,Actual
2019-01-31,10856.88,Actual
2023-02-24,48705.97,Actual
2021-03-30,27071.5,Actual
2021-09-14,15925.14,Actual
2020-09-13,29923.38,Actual
2022-06-07,16690.35,Actual
2023-04-12,17384.47,Actual
2021-02-24,38314.49,Actual
2020-01-03,33431.15,Actual
2021-04-16,12241.8,Actual
2023-08-27,2417.48,Actual
2019-07-07,15052.46,Actual
2019-01-31,39673.24,Actual
2023-10-18,28265.11,Actual
2022-11-03,30341.62,Actual
2019-11-19,4119.58,Actual
2022-05-20,8252.15,Actual
2023-02-23,23038.45,Actual
2022-12-17,17255.77,Actual
2020-06-08,15236.64,Actual
2023-12-02,4209.16,Actual
2019-12-21,42151.56,Actual
2019-05-31,17764.64,Actual
2022-10-16,41954.09,Actual
2021-06-16,13648.56,Actual
2019-12-30,25083.44,Actual
2022-01-01,36076.11,Actual
2020-11-01,972.7,Actual
2020-08-26,28740.53,Actual
2021-02-12,24833.68,Actual
2022-10-21,10710.68,Actual
2020-11-27,22862.55,Actual
2022-04-10,15470.86,Actual
2021-08-26,19666.47,Actual
2023-01-04,23096.32,Actual
2021-02-20,3110.76,Actual
2020-12-15,46395.2,Actual
2022-02-17,9753.16,Actual
2022-04-09,30065.24,Actual
2021-12-25,29027.26,Actual
2023-08-23,31362.74,Actual
2023-07-20,30856.8,Actual
2023-01-10,14635.65,Actual
2021-12-14,25527.69,Actual
2022-03-27,47913.33,Actual
2022-07-07,43822.25,Actual
2022-12-10,8164.74,Actual
2021-08-11,19542.96,Actual
2023-01-19,37918.45,Actual
2019-10-25,41123.62,Actual
2022-01-09,18978.96,Actual
2020-02-23,266.85,Actual
2019-07-20,47910.19,Actual
2020-01-05,18425.71,Actual
2022-12-30,37119.03,Actual
2021-04-26,23847.26,Actual
2021-01-01,689.67,Actual
2022-04-22,19294.03,Actual
2020-12-28,27554.32,Actual
2023-06-12,18237.86,Actual
2022-07-11,24688.2,Actual
2020-12-21,7193.52,Actual
2019-10-13,34242.99,Actual
2019-05-28,38914.84,Actual
2020-01-03,45715.04,Actual
2021-02-10,49817.53,Actual
2019-04-12,11860.81,Actual
2022-06-01,40901.33,Actual
2020-09-15,43879.59,Actual
2019-07-09,14577.83,Actual
2021-02-09,12425.94,Actual
2022-10-27,29213.05,Actual
2022-11-02,18139.47,Actual
2021-07-14,46762.27,Actual
2019-04-22,12016.09,Actual
2022-01-20,5237.97,Actual
2019-04-12,19406.54,Actual
2022-09-01,3280.89,Actual
2022-08-20,31335.0,Actual
2023-05-17,19271.54,Actual
2023-02-17,38050.04,Actual
2021-05-20,11962.21,Actual
2023-06-24,39157.69,Actual
2021-01-27,26173.22,Actual
2021-08-28,49510.05,Actual
2020-01-22,28118.6,Actual
2023-11-10,33774.33,Actual
2021-04-22,43861.36,Actual
2021-11-14,15463.38,Actual
2019-01-29,18605.62,Actual
2019-08-16,30877.96,Actual
2021-01-30,6322.93,Actual
2020-07-10,24547.71,Actual
2023-09-03,17454.59,Actual
2019-07-08,40187.3,Actual
2021-12-13,48001.26,Actual
2021-01-26,38022.76,Actual
2023-09-19,18874.26,Actual
2022-08-30,34447.74,Actual
2021-12-04,30286.52,Actual
2020-11-04,45056.21,Actual
2020-04-19,30022.56,Actual
2023-04-20,16170.71,Actual
2022-05-24,1936.13,Actual
2019-10-28,37562.37,Actual
2021-06-08,40080.06,Actual
2022-10-16,11964.23,Actual
2023-10-12,25098.37,Actual
2020-01-22,13542.71,Actual
2021-12-31,1462.64,Actual
2023-08-08,5718.05,Actual
2022-07-21,38813.02,Actual
2023-07-27,26183.43,Actual
2019-08-24,4848.79,Actual
2023-02-15,45565.48,Actual
2020-07-13,19528.27,Actual
2019-08-21,49790.67,Actual
2021-08-19,23473.4,Actual
2023-12-05,43288.49,Actual
2020-01-10,35613.38,Actual
2021-05-16,18004.18,Actual
2021-05-28,9717.8,Actual
2023-03-02,29714.11,Actual
2021-08-29,19224.43,Actual
2022-05-20,36018.94,Actual
2023-03-07,3361.71,Actual
2020-07-04,36419.36,Actual
2021-08-27,18743.4,Actual
2020-12-06,20195.6,Actual
2023-06-20,32670.24,Actual
2023-02-04,8279.69,Actual
2022-06-02,49144.49,Actual
2022-05-16,43118.33,Actual
2021-08-05,28347.19,Actual
2020-06-26,729.44,Actual
2020-08-08,47737.56,Actual
2023-12-15,19966.64,Actual
2022-10-31,12321.84,Actual
2019-12-29,16152.56,Actual
2019-12-03,29943.31,Actual
2022-09-16,14674.52,Actual
2021-01-30,18928.78,Actual
2019-04-26,42501.17,Actual
2023-10-19,21885.06,Actual
2021-05-18,23772.57,Actual
2021-09-30,16575.08,Actual
2023-01-01,31575.48,Actual
2023-09-21,2635.49,Actual
2020-12-31,6896.75,Actual
2019-07-11,4483.83,Actual
2021-12-01,42758.67,Actual
2023-08-09,11270.81,Actual
2023-03-06,1300.53,Actual
2022-06-23,47958.96,Actual
2020-11-12,44030.19,Actual
2021-05-13,4998.86,Actual
2020-07-29,5751.22,Actual
2022-06-09,32595.54,Actual
2020-11-28,42011.1,Actual
2022-03-28,26814.82,Actual
2019-06-10,26267.41,Actual
2020-05-05,48097.51,Actual
2023-03-31,49408.76,Actual
2019-10-17,9993.88,Actual
2019-12-07,22432.97,Actual
2021-02-10,41235.49,Actual
2019-06-07,46151.55,Actual
2020-10-17,26775.69,Actual
2022-12-16,41357.3,Actual
2019-04-15,11624.72,Actual
2022-12-19,6750.33,Actual
2022-06-08,40344.55,Actual
2023-05-15,29672.0,Actual
2019-02-20,11152.52,Actual
2023-04-15,7631.51,Actual
2019-11-09,6260.14,Actual
2023-02-26,23894.87,Actual
2020-10-05,18039.88,Actual
2022-01-30,2471.67,Actual
2019-03-24,38185.22,Actual
2022-04-01,42758.97,Actual
2023-07-16,35854.32,Actual
2020-08-20,16686.55,Actual
2020-11-07,27873.86,Actual
2022-08-08,5273.31,Actual
2022-08-10,21098.1,Actual
2022-11-07,48678.63,Actual
2019-01-18,29649.68,Actual
2022-07-07,38703.6,Actual
2019-07-08,1587.15,Actual
2021-12-07,48537.68,Actual
2022-03-16,49353.7,Actual
2019-11-20,3390.91,Actual
2023-11-05,22168.2,Actual
2019-06-05,46711.29,Actual
2023-08-30,25402.98,Actual
2023-07-19,44098.77,Actual
2022-02-18,18362.39,Actual
2020-11-04,11015.31,Actual
2019-10-16,15016.81,Actual
2020-10-01,44357.06,Actual
2023-12-21,35616.1,Actual
2021-05-30,40268.28,Actual
2020-12-24,37407.38,Actual
2023-06-18,47400.82,Actual
2019-02-22,457.88,Actual
2019-12-28,19341.34,Actual
2021-11-03,37775.02,Actual
2019-10-24,42872.39,Actual
2022-08-04,6051.66,Actual
2020-10-10,26622.29,Actual
2022-08-01,16337.07,Actual
2022-07-19,1485.47,Actual
2021-10-19,29321.84,Actual
2019-12-02,38751.64,Actual
2022-11-08,48688.37,Actual
2020-03-24,43059.94,Actual
2023-05-15,8746.72,Actual
2021-07-18,20269.93,Actual
2021-06-01,48718.9,Actual
2023-01-25,12365.2,Actual
2021-12-30,44397.39,Actual
2023-06-14,17541.8,Actual
2023-04-19,47978.16,Actual
2023-03-12,5691.5,Actual
2021-10-21,18521.53,Actual
2021-06-01,43830.74,Actual
2022-05-04,32665.23,Actual
2023-11-02,23503.32,Actual
2022-03-27,22084.0,Actual
2020-07-01,45420.94,Actual
2023-02-09,2911.2,Actual
2019-10-01,38446.74,Actual
2021-08-19,13428.36,Actual
2023-02-21,32703.64,Actual
2019-09-27,1866.9,Actual
2020-05-18,20461.01,Actual
2021-03-15,10609.57,Actual
2020-12-07,13029.68,Actual
2020-10-10,46139.4,Actual
2019-05-17,7687.9,Actual
2022-10-29,37759.47,Actual
2021-07-29,27631.57,Actual
2021-05-31,11205.74,Actual
2023-08-31,962.31,Actual
2022-11-01,29557.79,Actual
2019-06-02,40924.67,Actual
2022-03-19,9097.2,Actual
2023-08-31,43141.76,Actual
2023-03-15,6376.3,Actual
2019-01-28,2748.72,Actual
2020-01-31,4530.87,Actual
2019-03-05,7379.18,Actual
2019-04-11,40117.36,Actual
2023-10-17,27515.29,Actual
2021-06-04,20115.93,Actual
2020-07-22,15742.68,Actual
2020-06-15,41809.36,Actual
2021-06-20,40256.44,Actual
2021-11-06,36335.6,Actual
2021-07-18,19123.25,Actual
2022-10-05,10525.23,Actual
2019-03-20,12526.48,Actual
2023-06-22,39954.02,Actual
2023-07-10,47588.89,Actual
2021-07-20,42471.94,Actual
2021-04-06,34668.63,Actual
2022-04-24,8033.06,Actual
2023-03-16,14207.47,Actual
2022-09-15,16652.35,Actual
2023-05-18,2010.56,Actual
2022-12-03,34292.16,Actual
2022-05-24,21625.64,Actual
2019-05-30,48263.28,Actual
2019-01-01,47272.18,Actual
2022-10-18,44588.62,Actual
2023-06-16,9119.69,Actual
2022-08-25,47292.46,Actual
2019-04-29,21440.79,Actual
2022-06-07,33866.16,Actual
2020-12-24,15356.15,Actual
2019-10-05,14910.56,Actual
2021-04-24,46348.89,Actual
2019-07-04,20245.88,Actual
2023-07-24,6726.25,Actual
2019-03-28,46313.43,Actual
2022-05-04,34030.39,Actual
2022-10-27,39359.32,Actual
2023-10-02,26196.88,Actual
2023-06-15,6826.61,Actual
2022-05-11,36868.31,Actual
2022-02-06,30481.69,Actual
2023-02-16,8389.69,Actual
2020-09-25,43558.3,Actual
2020-07-27,36146.91,Actual
2021-10-27,40202.11,Actual
2022-07-24,3431.95,Actual
2020-12-12,17015.77,Actual
2021-12-06,19087.22,Actual
2020-10-31,20446.08,Actual
2020-07-06,21627.85,Actual
2019-07-24,2503.76,Actual
2023-08-04,41258.68,Actual
2022-01-09,44133.8,Actual
2021-06-09,39439.48,Actual
2019-07-05,46744.41,Actual
2021-08-07,29755.28,Actual
2020-03-14,22282.3,Actual
2021-06-07,4975.03,Actual
2019-01-03,48848.61,Actual
2022-10-31,12671.27,Actual
2021-05-04,44599.51,Actual
2021-06-23,43601.04,Actual
2021-10-02,22358.95,Actual
2020-05-11,24411.6,Actual
2022-05-23,17977.47,Actual
2023-01-15,28412.14,Actual
2019-07-05,16397.71,Actual
2021-04-23,5058.93,Actual
2023-03-23,29715.89,Actual
2023-02-19,17564.15,Actual
2021-12-12,780.36,Actual
2020-08-01,3305.54,Actual
2023-08-18,22619.04,Actual
2022-09-06,13504.08,Actual
2020-08-18,33834.83,Actual
2022-03-30,11413.09,Actual
2019-09-14,36711.54,Actual
2020-09-20,30981.73,Actual
2022-08-08,45873.73,Actual
2023-06-18,34388.55,Actual
2021-10-06,28573.63,Actual
2021-07-12,23767.98,Actual
2021-12-06,46826.32,Actual
2022-09-18,13615.22,Actual
2021-09-29,38102.7,Actual
2022-10-02,29232.94,Actual
2023-04-08,47793.21,Actual
2023-03-26,12250.96,Actual
2020-11-30,13682.2,Actual
2020-11-07,40649.56,Actual
2022-03-07,33389.3,Actual
2021-03-30,42313.43,Actual
2023-01-11,38051.02,Actual
2020-09-11,37970.83,Actual
2023-04-17,37729.98,Actual
2020-08-03,41703.83,Actual
2021-07-24,5613.12,Actual
2019-10-21,49884.74,Actual
2020-06-13,541.55,Actual
2021-09-25,37964.03,Actual
2022-10-20,45064.39,Actual
2022-03-27,19349.5,Actual
2020-02-10,41466.43,Actual
2020-11-10,20732.66,Actual
2022-01-30,34768.04,Actual
2019-05-29,19135.67,Actual
2021-01-23,26975.82,Actual
2022-10-11,23527.52,Actual
2023-01-12,13627.2,Actual
2023-10-27,33785.88,Actual
2021-06-08,15001.17,Actual
2020-05-17,22677.74,Actual
2020-08-01,5229.49,Actual
2019-02-01,15564.15,Actual
2021-07-24,18992.14,Actual
2022-05-04,13743.46,Actual
2021-11-29,11735.95,Actual
2021-06-08,23847.55,Actual
2023-09-12,37985.43,Actual
2021-02-24,28206.96,Actual
2023-11-02,43035.65,Actual
2023-04-15,26789.95,Actual
2019-03-06,38984.67,Actual
2022-09-16,36719.1,Actual
2021-07-06,29269.52,Actual
2022-11-10,21626.29,Actual
2023-04-22,8964.36,Actual
2022-12-24,19871.56,Actual
2023-12-23,19938.02,Actual
2022-09-10,49592.39,Actual
2020-09-29,17128.26,Actual
2022-05-22,23473.48,Actual
2020-11-30,23114.93,Actual
2021-11-13,9121.96,Actual
2021-01-24,36742.67,Actual
2022-03-04,39501.22,Actual
2023-12-03,28112.17,Actual
2021-02-09,42040.16,Actual
2019-06-23,29430.43,Actual
2022-08-31,27186.39,Actual
2022-04-02,1747.56,Actual
2022-06-20,8986.95,Actual
2022-10-02,21089.64,Actual
2020-05-19,38589.21,Actual
2023-11-20,19394.28,Actual
2022-10-23,31300.98,Actual
2022-11-15,5903.25,Actual
2020-09-28,11433.51,Actual
2023-08-31,32021.18,Actual
2023-07-16,39304.61,Actual
2019-12-06,40126.78,Actual
2022-01-06,16477.85,Actual
2019-04-19,14789.41,Actual
2019-04-26,31895.43,Actual
2023-01-03,42647.16,Actual
2021-06-29,42710.78,Actual
2021-03-07,20235.99,Actual
2023-07-03,26628.66,Actual
2021-05-30,13099.73,Actual
2021-10-31,11700.67,Actual
2023-04-12,48588.03,Actual
2023-06-05,22307.32,Actual
2020-06-03,4666.76,Actual
2021-09-15,46465.53,Actual
2021-04-25,46488.77,Actual
2022-01-08,38361.02,Actual
2023-08-30,17293.35,Actual
2019-04-12,5153.95,Actual
2023-01-10,27304.82,Actual
2019-02-24,1921.69,Actual
2022-10-23,7944.3,Actual
2021-01-05,36933.64,Actual
2023-09-24,10228.34,Actual
2021-08-20,4513.85,Actual
2019-01-01,2056.8,Actual
2019-01-05,37666.92,Actual
2020-09-23,20629.02,Actual
2021-12-24,47973.42,Actual
2020-03-31,10360.99,Actual
2019-03-11,31495.45,Actual
2019-02-11,13880.66,Actual
2021-01-12,28557.13,Actual
2019-05-16,1544.55,Actual
2022-08-24,5923.34,Actual
2021-01-01,48053.37,Actual
2021-10-30,32417.37,Actual
2020-07-17,7290.79,Actual
2019-11-09,8763.42,Actual
2022-08-14,644.42,Actual
2023-09-13,19677.46,Actual
2019-03-11,45249.41,Actual
2022-06-21,49268.16,Actual
2019-09-16,4903.8,Actual
2019-03-19,4308.19,Actual
2021-09-15,32565.75,Actual
2020-01-25,29745.3,Actual
2022-11-27,31086.47,Actual
2023-09-20,11685.02,Actual
2020-02-11,14869.57,Actual
2021-12-08,46229.07,Actual
2020-08-16,18987.88,Actual
2023-07-20,29172.57,Actual
2023-12-09,32059.38,Actual
2023-11-17,7256.02,Actual
2021-10-21,18465.52,Actual
2019-03-20,5125.27,Actual
2021-05-31,20164.75,Actual
2021-05-03,34541.43,Actual
2019-02-22,16641.14,Actual
2021-06-25,19093.23,Actual
2019-06-16,45856.21,Actual
2020-10-06,23379.26,Actual
2019-03-13,46680.19,Actual
2020-06-21,31224.12,Actual
2020-06-09,7904.25,Actual
2021-02-04,32042.17,Actual
2022-03-20,25213.53,Actual
2020-03-01,23449.38,Actual
2021-06-24,22211.82,Actual
2019-05-31,11375.72,Actual
2023-06-15,12540.12,Actual
2021-11-23,556.1,Actual
2023-08-19,43542.61,Actual
2022-07-08,49202.23,Actual
2022-07-27,30515.02,Actual
2023-01-31,3152.48,Actual
2020-06-12,22718.62,Actual
2019-11-15,46111.68,Actual
2022-12-23,31156.11,Actual
2022-03-18,46338.86,Actual
2019-11-20,4162.85,Actual
2022-12-15,10419.31,Actual
2023-11-15,21511.25,Actual
2022-05-08,47694.55,Actual
2022-07-07,29072.17,Actual
2020-11-17,3113.57,Actual
2022-04-26,3437.65,Actual
2022-02-24,24837.32,Actual
2020-02-01,813.68,Actual
2019-09-20,49088.18,Actual
2022-12-25,1969.55,Actual
2020-04-09,25016.58,Actual
2023-03-10,30497.27,Actual
2021-02-07,37303.5,Actual
2023-10-06,3096.04,Actual
2020-01-07,3280.46,Actual
2020-08-22,49196.67,Actual
2020-11-03,894.65,Actual
2020-12-23,6950.56,Actual
2021-07-23,12974.18,Actual
2019-11-03,29638.46,Actual
2022-08-22,25845.1,Actual
2022-01-14,28744.4,Actual
2019-12-21,4469.49,Actual
2023-07-21,38223.28,Actual
2022-02-23,23877.71,Actual
2023-03-21,4572.2,Actual
2021-12-17,6322.33,Actual
2023-12-27,26192.93,Actual
2020-12-05,35961.09,Actual
2023-10-02,45432.48,Actual
2019-03-04,21026.08,Actual
2020-03-08,26106.46,Actual
2023-02-15,32692.11,Actual
2020-07-24,14989.14,Actual
2022-01-23,18988.39,Actual
2022-07-07,16134.39,Actual
2022-11-14,33634.03,Actual
2019-11-20,40982.13,Actual
2019-08-08,34523.82,Actual
2023-07-26,8404.82,Actual
2020-12-01,27110.9,Actual
2023-07-19,3354.64,Actual
2022-05-14,12623.56,Actual
2022-01-09,13981.44,Actual
2023-02-17,35509.69,Actual
2020-01-31,2232.83,Actual
2023-10-31,30382.31,Actual
2019-04-21,34410.27,Actual
2022-04-28,20835.0,Actual
2020-07-05,8917.43,Actual
2022-02-04,509.01,Actual
2023-06-08,8974.76,Actual
2019-02-25,2477.25,Actual
2021-07-21,26046.21,Actual
2021-06-18,17420.11,Actual
2022-06-02,5327.84,Actual
2020-09-21,37314.68,Actual
2019-06-25,38708.11,Actual
2019-10-25,6299.81,Actual
2019-04-07,17997.59,Actual
2020-11-14,24002.54,Actual
2022-04-30,5715.77,Actual
2023-11-21,14332.0,Actual
2019-05-19,16226.6,Actual
2022-03-21,6561.93,Actual
2020-05-04,43608.42,Actual
2019-12-26,18898.7,Actual
2021-09-27,34679.55,Actual
2020-09-19,3985.39,Actual
2020-03-05,15799.57,Actual
2023-08-12,31949.18,Actual
2021-06-18,12299.75,Actual
2021-03-14,34232.92,Actual
2022-09-25,39662.06,Actual
2021-01-07,25548.74,Actual
2020-02-17,41023.99,Actual
2020-08-04,3538.18,Actual
2019-07-18,37518.13,Actual
2023-12-02,45003.26,Actual
2020-11-04,44169.07,Actual
2023-09-25,46590.93,Actual
2020-01-21,39435.84,Actual
2023-02-18,45538.55,Actual
2021-10-07,19546.47,Actual
2020-09-15,36041.95,Actual
2023-07-23,24741.89,Actual
2023-02-13,22942.93,Actual
2021-04-25,10821.32,Actual
2021-09-10,15483.22,Actual
2020-07-19,29525.14,Actual
2021-04-06,9115.38,Actual
2022-05-19,27748.36,Actual
2021-07-09,10458.22,Actual
2019-03-23,6341.31,Actual
2021-05-16,40732.83,Actual
2022-12-30,4208.73,Actual
2022-06-04,13976.29,Actual
2022-01-12,39509.53,Actual
2021-10-19,7045.68,Actual
2021-02-14,47856.18,Actual
2020-03-03,47663.07,Actual
2021-08-08,8519.1,Actual
2023-08-26,40610.93,Actual
2023-06-28,47275.49,Actual
2020-11-13,48782.78,Actual
2022-05-12,43273.84,Actual
2021-06-20,43299.2,Actual
2019-05-04,1183.51,Actual
2022-06-20,7504.04,Actual
2020-12-24,3616.46,Actual
2021-01-07,26612.81,Actual
2021-05-26,19031.75,Actual
2019-01-03,40071.01,Actual
2022-04-23,45973.12,Actual
2022-10-27,26316.54,Actual
2022-11-04,25869.98,Actual
2019-09-12,37414.99,Actual
2023-09-21,4871.26,Actual
2022-07-19,41117.1,Actual
2020-01-20,17366.58,Actual
2022-03-29,27060.93,Actual
2022-12-07,544.9,Actual
2021-08-14,23987.84,Actual
2023-08-04,37637.08,Actual
2019-07-19,49968.22,Actual
2020-09-21,988.28,Actual
2022-11-28,26963.64,Actual
2020-05-13,48736.71,Actual
2023-10-18,33459.02,Actual
2020-04-22,13505.52,Actual
2020-06-28,973.57,Actual
2023-03-03,14539.45,Actual
2023-10-16,20222.77,Actual
2022-01-19,5250.66,Actual
2022-11-07,45705.43,Actual
2020-08-31,9624.2,Actual
2021-05-25,845.85,Actual
2020-10-21,3685.92,Actual
2021-11-09,46226.17,Actual
2022-07-21,19972.78,Actual
2022-10-01,5854.16,Actual
2022-10-28,15834.9,Actual
2019-01-30,15645.84,Actual
2019-02-14,38972.04,Actual
2020-07-22,33393.02,Actual
2020-08-13,16004.6,Actual
2021-01-06,49481.06,Actual
2023-09-13,25959.61,Actual
2023-09-06,26564.85,Actual
2022-07-26,19197.88,Actual
2019-02-12,24613.03,Actual
2023-04-08,6751.24,Actual
2019-08-31,3919.9,Actual
2022-04-15,36935.14,Actual
2023-12-15,44706.75,Actual
2022-03-27,22947.99,Actual
2022-06-18,33417.4,Actual
2023-05-24,18223.59,Actual
2021-12-31,38555.75,Actual
2022-03-03,39203.48,Actual
2021-10-03,24213.62,Actual
2019-05-10,48959.09,Actual
2020-01-06,26079.34,Actual
2021-01-08,41005.86,Actual
2023-09-06,38630.82,Actual
2021-09-01,8274.14,Actual
2020-09-25,43057.28,Actual
2022-06-30,40852.27,Actual
2021-04-17,7978.16,Actual
2022-10-11,21949.62,Actual
2019-07-27,48481.82,Actual
2022-01-15,32082.16,Actual
2023-03-10,14168.15,Actual
2021-01-21,8279.44,Actual
2021-01-09,45784.74,Actual
2020-11-23,19705.84,Actual
