ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
01-07-2020,1347357.77,1064753.66,1610107.956,1347357.77,1347357.77,-8040.74954,-8040.74954,-8040.74954,2216.315886,2216.315886,2216.315886,-10257.06543,-10257.06543,-10257.06543,0,0,0,1339317.021
02-07-2020,1347419.813,1062248.445,1600947.686,1347419.813,1347419.813,-11677.93367,-11677.93367,-11677.93367,-2083.262178,-2083.262178,-2083.262178,-9594.67149,-9594.67149,-9594.67149,0,0,0,1335741.879
03-07-2020,1347481.855,1075928.862,1595303.652,1347481.855,1347481.855,-8948.599619,-8948.599619,-8948.599619,-292.1125006,-292.1125006,-292.1125006,-8656.487118,-8656.487118,-8656.487118,0,0,0,1338533.256
04-07-2020,1347543.898,1057173.096,1605018.435,1347543.898,1347543.898,-19469.14581,-19469.14581,-19469.14581,-11988.13793,-11988.13793,-11988.13793,-7481.00788,-7481.00788,-7481.00788,0,0,0,1328074.752
05-07-2020,1347605.94,1075995.281,1615198.196,1347605.94,1347605.94,-7808.240616,-7808.240616,-7808.240616,-1693.699043,-1693.699043,-1693.699043,-6114.541573,-6114.541573,-6114.541573,0,0,0,1339797.699
06-07-2020,1347667.983,1096625.336,1628499.449,1347667.983,1347667.983,19121.05391,19121.05391,19121.05391,23730.6029,23730.6029,23730.6029,-4609.548989,-4609.548989,-4609.548989,0,0,0,1366789.036
07-07-2020,1347730.025,1083955.86,1614130.363,1347730.025,1347730.025,-12912.4886,-12912.4886,-12912.4886,-9889.707126,-9889.707126,-9889.707126,-3022.781477,-3022.781477,-3022.781477,0,0,0,1334817.536
08-07-2020,1347792.067,1079021.699,1631418.531,1347792.067,1347792.067,803.0434795,803.0434795,803.0434795,2216.315886,2216.315886,2216.315886,-1413.272406,-1413.272406,-1413.272406,0,0,0,1348595.111
09-07-2020,1347854.11,1075830.633,1615993.431,1347854.11,1347854.11,-1923.506813,-1923.506813,-1923.506813,-2083.262178,-2083.262178,-2083.262178,159.7553652,159.7553652,159.7553652,0,0,0,1345930.603
10-07-2020,1347916.152,1079259.382,1632901.227,1347916.152,1347916.152,1346.888228,1346.888228,1346.888228,-292.1125006,-292.1125006,-292.1125006,1639.000729,1639.000729,1639.000729,0,0,0,1349263.041
11-07-2020,1347978.195,1082562.682,1596793.942,1347978.195,1347978.195,-9016.990201,-9016.990201,-9016.990201,-11988.13793,-11988.13793,-11988.13793,2971.147733,2971.147733,2971.147733,0,0,0,1338961.205
12-07-2020,1348040.237,1058935.436,1592859.861,1348040.237,1348040.237,2415.116323,2415.116323,2415.116323,-1693.699043,-1693.699043,-1693.699043,4108.815367,4108.815367,4108.815367,0,0,0,1350455.354
13-07-2020,1348102.28,1102232.128,1623311.337,1348102.28,1348102.28,28742.93353,28742.93353,28742.93353,23730.6029,23730.6029,23730.6029,5012.330639,5012.330639,5012.330639,0,0,0,1376845.213
14-07-2020,1348164.322,1072684.838,1605306.108,1348164.322,1348164.322,-4238.440564,-4238.440564,-4238.440564,-9889.707126,-9889.707126,-9889.707126,5651.266562,5651.266562,5651.266562,0,0,0,1343925.882
15-07-2020,1348226.365,1086443.061,1624770.457,1348226.365,1348226.365,8222.008985,8222.008985,8222.008985,2216.315886,2216.315886,2216.315886,6005.693099,6005.693099,6005.693099,0,0,0,1356448.374
16-07-2020,1348288.407,1108633.368,1610162.32,1348288.407,1348288.407,3983.835094,3983.835094,3983.835094,-2083.262178,-2083.262178,-2083.262178,6067.097273,6067.097273,6067.097273,0,0,0,1352272.242
17-07-2020,1348350.45,1080634.148,1619385.566,1348350.45,1348350.45,5546.825657,5546.825657,5546.825657,-292.1125006,-292.1125006,-292.1125006,5838.938157,5838.938157,5838.938157,0,0,0,1353897.275
18-07-2020,1348412.492,1095986.344,1615029.703,1348412.492,1348412.492,-6651.324737,-6651.324737,-6651.324737,-11988.13793,-11988.13793,-11988.13793,5336.813196,5336.813196,5336.813196,0,0,0,1341761.167
19-07-2020,1348474.535,1086599.813,1619854.774,1348474.535,1348474.535,2894.52476,2894.52476,2894.52476,-1693.699043,-1693.699043,-1693.699043,4588.223803,4588.223803,4588.223803,0,0,0,1351369.059
20-07-2020,1348536.577,1093448.313,1645578.671,1348536.577,1348536.577,27362.5432,27362.5432,27362.5432,23730.6029,23730.6029,23730.6029,3631.940302,3631.940302,3631.940302,0,0,0,1375899.12
21-07-2020,1348598.619,1089717.186,1620349.55,1348598.619,1348598.619,-7372.72865,-7372.72865,-7372.72865,-9889.707126,-9889.707126,-9889.707126,2516.978477,2516.978477,2516.978477,0,0,0,1341225.891
22-07-2020,1348660.662,1074329.763,1615371.18,1348660.662,1348660.662,3517.527938,3517.527938,3517.527938,2216.315886,2216.315886,2216.315886,1301.212052,1301.212052,1301.212052,0,0,0,1352178.19
23-07-2020,1348722.704,1093605.415,1633502.933,1348722.704,1348722.704,-2033.605248,-2033.605248,-2033.605248,-2083.262178,-2083.262178,-2083.262178,49.6569303,49.6569303,49.6569303,0,0,0,1346689.099
24-07-2020,1348784.747,1085966.784,1607457.721,1348784.747,1348784.747,-1459.638915,-1459.638915,-1459.638915,-292.1125006,-292.1125006,-292.1125006,-1167.526414,-1167.526414,-1167.526414,0,0,0,1347325.108
25-07-2020,1348846.789,1064177.439,1587634.185,1348846.789,1348846.789,-14265.39451,-14265.39451,-14265.39451,-11988.13793,-11988.13793,-11988.13793,-2277.256576,-2277.256576,-2277.256576,0,0,0,1334581.395
26-07-2020,1348908.832,1081319.382,1614381.696,1348908.832,1348908.832,-4899.616291,-4899.616291,-4899.616291,-1693.699043,-1693.699043,-1693.699043,-3205.917248,-3205.917248,-3205.917248,0,0,0,1344009.216
27-07-2020,1348970.874,1094826.075,1627483.987,1348970.874,1348970.874,19848.76702,19848.76702,19848.76702,23730.6029,23730.6029,23730.6029,-3881.835881,-3881.835881,-3881.835881,0,0,0,1368819.641
28-07-2020,1349032.917,1081634.828,1591821.925,1349032.917,1349032.917,-14127.4882,-14127.4882,-14127.4882,-9889.707126,-9889.707126,-9889.707126,-4237.781078,-4237.781078,-4237.781078,0,0,0,1334905.429
29-07-2020,1349094.959,1093083.625,1604205.202,1349094.959,1349094.959,-1997.08695,-1997.08695,-1997.08695,2216.315886,2216.315886,2216.315886,-4213.402835,-4213.402835,-4213.402835,0,0,0,1347097.872
30-07-2020,1349157.002,1089388.535,1596767.21,1349157.002,1349157.002,-5840.802078,-5840.802078,-5840.802078,-2083.262178,-2083.262178,-2083.262178,-3757.539899,-3757.539899,-3757.539899,0,0,0,1343316.2
31-07-2020,1349219.044,1072205.786,1619844.696,1349219.044,1349219.044,-3122.433455,-3122.433455,-3122.433455,-292.1125006,-292.1125006,-292.1125006,-2830.320955,-2830.320955,-2830.320955,0,0,0,1346096.611
01-08-2020,1349281.087,1078932.628,1597578.635,1349281.087,1349281.087,-13393.12889,-13393.12889,-13393.12889,-11988.13793,-11988.13793,-11988.13793,-1404.990956,-1404.990956,-1404.990956,0,0,0,1335887.958
02-08-2020,1349343.129,1069698.211,1583452.564,1349343.129,1349343.129,-1163.099661,-1163.099661,-1163.099661,-1693.699043,-1693.699043,-1693.699043,530.5993827,530.5993827,530.5993827,0,0,0,1348180.029
03-08-2020,1349405.172,1109159.819,1646935.624,1349405.172,1349405.172,26703.49722,26703.49722,26703.49722,23730.6029,23730.6029,23730.6029,2972.894321,2972.894321,2972.894321,0,0,0,1376108.669
04-08-2020,1349467.214,1085202.356,1617847.619,1349467.214,1349467.214,-3987.740047,-3987.740047,-3987.740047,-9889.707126,-9889.707126,-9889.707126,5901.96708,5901.96708,5901.96708,0,0,0,1345479.474
05-08-2020,1349529.256,1109175.571,1627933.912,1349529.256,1349529.256,11497.63428,11497.63428,11497.63428,2216.315886,2216.315886,2216.315886,9281.318399,9281.318399,9281.318399,0,0,0,1361026.891
06-08-2020,1349591.299,1080563.857,1613519.204,1349591.299,1349591.299,10974.89594,10974.89594,10974.89594,-2083.262178,-2083.262178,-2083.262178,13058.15812,13058.15812,13058.15812,0,0,0,1360566.195
07-08-2020,1349653.341,1106734.68,1628452.919,1349653.341,1349653.341,16872.06215,16872.06215,16872.06215,-292.1125007,-292.1125007,-292.1125007,17164.17465,17164.17465,17164.17465,0,0,0,1366525.404
08-08-2020,1349715.288,1091318.024,1611526.339,1349715.288,1349715.288,9528.645194,9528.645194,9528.645194,-11988.13793,-11988.13793,-11988.13793,21516.78313,21516.78313,21516.78313,0,0,0,1359243.933
09-08-2020,1349777.234,1125686.017,1626867.048,1349777.234,1349777.234,24327.13027,24327.13027,24327.13027,-1693.699043,-1693.699043,-1693.699043,26020.82932,26020.82932,26020.82932,0,0,0,1374104.364
10-08-2020,1349839.18,1145030.876,1667174.528,1349839.18,1349839.18,54301.3154,54301.3154,54301.3154,23730.6029,23730.6029,23730.6029,30570.7125,30570.7125,30570.7125,0,0,0,1404140.495
11-08-2020,1349901.126,1100303.896,1625622.343,1349901.126,1349901.126,25163.17105,25163.17105,25163.17105,-9889.707126,-9889.707126,-9889.707126,35052.87818,35052.87818,35052.87818,0,0,0,1375064.297
12-08-2020,1349963.072,1122181.28,1677312.802,1349963.072,1349963.072,41564.93546,41564.93546,41564.93546,2216.315886,2216.315886,2216.315886,39348.61957,39348.61957,39348.61957,0,0,0,1391528.008
13-08-2020,1350025.018,1131751.368,1670453.926,1350025.018,1350025.018,41253.85512,41253.85512,41253.85512,-2083.262178,-2083.262178,-2083.262178,43337.11729,43337.11729,43337.11729,0,0,0,1391278.873
14-08-2020,1350086.965,1135785.688,1653267.91,1350086.965,1350086.965,46606.52555,46606.52555,46606.52555,-292.1125006,-292.1125006,-292.1125006,46898.63805,46898.63805,46898.63805,0,0,0,1396693.49
15-08-2020,1350148.911,1118019.872,1640181.551,1350148.911,1350148.911,37929.66945,37929.66945,37929.66945,-11988.13793,-11988.13793,-11988.13793,49917.80738,49917.80738,49917.80738,0,0,0,1388078.58
16-08-2020,1350210.857,1140187.778,1677700.016,1350210.857,1350210.857,50593.16868,50593.16868,50593.16868,-1693.699043,-1693.699043,-1693.699043,52286.86772,52286.86772,52286.86772,0,0,0,1400804.026
17-08-2020,1350272.803,1172386.549,1685491.204,1350272.803,1350272.803,77639.43439,77639.43439,77639.43439,23730.6029,23730.6029,23730.6029,53908.8315,53908.8315,53908.8315,0,0,0,1427912.237
18-08-2020,1350334.749,1131254.194,1653431.241,1350334.749,1350334.749,44810.73334,44810.73334,44810.73334,-9889.707126,-9889.707126,-9889.707126,54700.44047,54700.44047,54700.44047,0,0,0,1395145.483
19-08-2020,1350396.695,1148141.729,1662852.117,1350396.695,1350396.695,56811.16179,56811.16179,56811.16179,2216.315886,2216.315886,2216.315886,54594.8459,54594.8459,54594.8459,0,0,0,1407207.857
20-08-2020,1350458.642,1136325.85,1657393.379,1350458.642,1350458.642,51460.66827,51460.66827,51460.66827,-2083.262178,-2083.262178,-2083.262178,53543.93045,53543.93045,53543.93045,0,0,0,1401919.31
21-08-2020,1350520.588,1146107.514,1659809.881,1350520.588,1350520.588,51228.0884,51228.0884,51228.0884,-292.1125006,-292.1125006,-292.1125006,51520.2009,51520.2009,51520.2009,0,0,0,1401748.676
22-08-2020,1350582.534,1134501.803,1649735.638,1350582.534,1350582.534,36530.05358,36530.05358,36530.05358,-11988.13793,-11988.13793,-11988.13793,48518.19151,48518.19151,48518.19151,0,0,0,1387112.587
23-08-2020,1350644.48,1120214.627,1656653.999,1350644.48,1350644.48,42861.63079,42861.63079,42861.63079,-1693.699043,-1693.699043,-1693.699043,44555.32983,44555.32983,44555.32983,0,0,0,1393506.111
24-08-2020,1350706.426,1139299.21,1677472.083,1350706.426,1350706.426,63402.8337,63402.8337,63402.8337,23730.6029,23730.6029,23730.6029,39672.23081,39672.23081,39672.23081,0,0,0,1414109.26
25-08-2020,1350768.372,1091215.398,1637582.149,1350768.372,1350768.372,24042.6927,24042.6927,24042.6927,-9889.707126,-9889.707126,-9889.707126,33932.39982,33932.39982,33932.39982,0,0,0,1374811.065
26-08-2020,1350830.319,1106782.838,1636497.131,1350830.319,1350830.319,29637.65687,29637.65687,29637.65687,2216.315886,2216.315886,2216.315886,27421.34098,27421.34098,27421.34098,0,0,0,1380467.975
27-08-2020,1350892.265,1108991.929,1631521.479,1350892.265,1350892.265,18161.82079,18161.82079,18161.82079,-2083.262178,-2083.262178,-2083.262178,20245.08297,20245.08297,20245.08297,0,0,0,1369054.086
28-08-2020,1350954.211,1109169.025,1635137.599,1350954.211,1350954.211,12236.03803,12236.03803,12236.03803,-292.1125006,-292.1125006,-292.1125006,12528.15053,12528.15053,12528.15053,0,0,0,1363190.249
29-08-2020,1351016.157,1088111.475,1610842.818,1351016.157,1351016.157,-7577.112928,-7577.112928,-7577.112928,-11988.13793,-11988.13793,-11988.13793,4411.025006,4411.025006,4411.025006,0,0,0,1343439.044
30-08-2020,1351078.103,1056158.112,1612413.16,1351078.103,1351078.103,-5646.547498,-5646.547498,-5646.547498,-1693.699043,-1693.699043,-1693.699043,-3952.848455,-3952.848455,-3952.848455,0,0,0,1345431.556
31-08-2020,1351140.049,1106324.364,1628825.19,1351140.049,1351140.049,11330.16646,11330.16646,11330.16646,23730.6029,23730.6029,23730.6029,-12400.43643,-12400.43643,-12400.43643,0,0,0,1362470.216
01-09-2020,1351201.996,1050472.711,1598351.809,1351201.996,1351201.996,-30652.50108,-30652.50108,-30652.50108,-9889.707126,-9889.707126,-9889.707126,-20762.79395,-20762.79395,-20762.79395,0,0,0,1320549.494
02-09-2020,1351263.942,1049475.278,1585916.45,1351263.942,1351263.942,-26652.63577,-26652.63577,-26652.63577,2216.315886,2216.315886,2216.315886,-28868.95166,-28868.95166,-28868.95166,0,0,0,1324611.306
03-09-2020,1351325.888,1046957.199,1562639.045,1351325.888,1351325.888,-38633.17824,-38633.17824,-38633.17824,-2083.262178,-2083.262178,-2083.262178,-36549.91607,-36549.91607,-36549.91607,0,0,0,1312692.71
04-09-2020,1351387.834,1038499.656,1555108.82,1351387.834,1351387.834,-43934.79399,-43934.79399,-43934.79399,-292.1125006,-292.1125006,-292.1125006,-43642.68149,-43642.68149,-43642.68149,0,0,0,1307453.04
05-09-2020,1351449.78,1021076.456,1567192.595,1351449.78,1351449.78,-61982.2886,-61982.2886,-61982.2886,-11988.13793,-11988.13793,-11988.13793,-49994.15066,-49994.15066,-49994.15066,0,0,0,1289467.492
06-09-2020,1351511.726,1017808.978,1550794.302,1351511.726,1351511.726,-57158.56146,-57158.56146,-57158.56146,-1693.699043,-1693.699043,-1693.699043,-55464.86242,-55464.86242,-55464.86242,0,0,0,1294353.165
07-09-2020,1351573.673,1043193.778,1572658.639,1351573.673,1351573.673,-36201.82606,-36201.82606,-36201.82606,23730.6029,23730.6029,23730.6029,-59932.42896,-59932.42896,-59932.42896,0,0,0,1315371.846
08-09-2020,1351635.619,1007202.443,1551616.027,1351635.619,1351635.619,-73184.29892,-73184.29892,-73184.29892,-9889.707126,-9889.707126,-9889.707126,-63294.59179,-63294.59179,-63294.59179,0,0,0,1278451.32
09-09-2020,1351697.565,986445.7622,1546428.562,1351697.565,1351697.565,-63255.49871,-63255.49871,-63255.49871,2216.315886,2216.315886,2216.315886,-65471.8146,-65471.8146,-65471.8146,0,0,0,1288442.066
10-09-2020,1351759.511,1033232.932,1564945.999,1351759.511,1351759.511,-68492.6051,-68492.6051,-68492.6051,-2083.262178,-2083.262178,-2083.262178,-66409.34292,-66409.34292,-66409.34292,0,0,0,1283266.906
11-09-2020,1351821.457,1012581.394,1548691.049,1351821.457,1351821.457,-66370.78622,-66370.78622,-66370.78622,-292.1125007,-292.1125007,-292.1125007,-66078.67372,-66078.67372,-66078.67372,0,0,0,1285450.671
12-09-2020,1351883.403,1034702.36,1537721.966,1351883.403,1351883.403,-76466.5309,-76466.5309,-76466.5309,-11988.13793,-11988.13793,-11988.13793,-64478.39296,-64478.39296,-64478.39296,0,0,0,1275416.873
13-09-2020,1351945.35,1020900.51,1544398.449,1351945.35,1351945.35,-63328.05475,-63328.05475,-63328.05475,-1693.699043,-1693.699043,-1693.699043,-61634.35571,-61634.35571,-61634.35571,0,0,0,1288617.295
14-09-2020,1352007.296,1049489.733,1573396.649,1352007.296,1352007.296,-33868.59712,-33868.59712,-33868.59712,23730.6029,23730.6029,23730.6029,-57599.20001,-57599.20001,-57599.20001,0,0,0,1318138.699
15-09-2020,1352069.242,1020704.066,1555373.632,1352069.242,1352069.242,-62340.91053,-62340.91053,-62340.91053,-9889.707126,-9889.707126,-9889.707126,-52451.2034,-52451.2034,-52451.2034,0,0,0,1289728.331
16-09-2020,1352131.188,1046687.267,1571144.996,1352131.188,1352131.188,-44076.19195,-44076.19195,-44076.19195,2216.315886,2216.315886,2216.315886,-46292.50783,-46292.50783,-46292.50783,0,0,0,1308054.996
17-09-2020,1352193.134,1029764.832,1573367.31,1352193.134,1352193.134,-41330.01786,-41330.01786,-41330.01786,-2083.262178,-2083.262178,-2083.262178,-39246.75568,-39246.75568,-39246.75568,0,0,0,1310863.116
18-09-2020,1352255.08,1051102.224,1596516.787,1352255.08,1352255.08,-31748.30728,-31748.30728,-31748.30728,-292.1125006,-292.1125006,-292.1125006,-31456.19478,-31456.19478,-31456.19478,0,0,0,1320506.773
19-09-2020,1352317.027,1045485.657,1579871.949,1352317.027,1352317.027,-35066.4626,-35066.4626,-35066.4626,-11988.13793,-11988.13793,-11988.13793,-23078.32467,-23078.32467,-23078.32467,0,0,0,1317250.564
20-09-2020,1352378.973,1060224.846,1591468.963,1352378.973,1352378.973,-15975.86736,-15975.86736,-15975.86736,-1693.699043,-1693.699043,-1693.699043,-14282.16831,-14282.16831,-14282.16831,0,0,0,1336403.105
21-09-2020,1352440.919,1101111.452,1653455.974,1352440.919,1352440.919,18486.33913,18486.33913,18486.33913,23730.6029,23730.6029,23730.6029,-5244.263771,-5244.263771,-5244.263771,0,0,0,1370927.258
22-09-2020,1352502.865,1085914.618,1592114.729,1352502.865,1352502.865,-6034.184617,-6034.184617,-6034.184617,-9889.707126,-9889.707126,-9889.707126,3855.522509,3855.522509,3855.522509,0,0,0,1346468.68
23-09-2020,1352564.811,1095796.324,1636202.787,1352564.811,1352564.811,15054.56979,15054.56979,15054.56979,2216.315886,2216.315886,2216.315886,12838.2539,12838.2539,12838.2539,0,0,0,1367619.381
24-09-2020,1352626.757,1106978.806,1634533.962,1352626.757,1352626.757,19446.88247,19446.88247,19446.88247,-2083.262178,-2083.262178,-2083.262178,21530.14464,21530.14464,21530.14464,0,0,0,1372073.64
25-09-2020,1352688.704,1122251.703,1647253.663,1352688.704,1352688.704,29474.52328,29474.52328,29474.52328,-292.1125006,-292.1125006,-292.1125006,29766.63578,29766.63578,29766.63578,0,0,0,1382163.227
26-09-2020,1352750.65,1118144.286,1617141.744,1352750.65,1352750.65,25408.08393,25408.08393,25408.08393,-11988.13793,-11988.13793,-11988.13793,37396.22187,37396.22187,37396.22187,0,0,0,1378158.734
27-09-2020,1352812.596,1142269.993,1676230.265,1352812.596,1352812.596,42590.23171,42590.23171,42590.23171,-1693.699043,-1693.699043,-1693.699043,44283.93075,44283.93075,44283.93075,0,0,0,1395402.828
28-09-2020,1352874.542,1169143.836,1698515.715,1352874.542,1352874.542,74044.97069,74044.97069,74044.97069,23730.6029,23730.6029,23730.6029,50314.36779,50314.36779,50314.36779,0,0,0,1426919.513
29-09-2020,1352936.488,1147153.019,1676733.513,1352936.488,1352936.488,45504.54037,45504.54037,45504.54037,-9889.707126,-9889.707126,-9889.707126,55394.2475,55394.2475,55394.2475,0,0,0,1398441.029
30-09-2020,1352998.434,1164941.435,1679942.042,1352998.434,1352998.434,61670.66475,61670.66475,61670.66475,2216.315886,2216.315886,2216.315886,59454.34887,59454.34887,59454.34887,0,0,0,1414669.099
01-10-2020,1353060.381,1151086.171,1668824.88,1353060.381,1353060.381,60367.58385,60367.58385,60367.58385,-2083.262178,-2083.262178,-2083.262178,62450.84603,62450.84603,62450.84603,0,0,0,1413427.964
02-10-2020,1353122.327,1156608.387,1666620.37,1353122.327,1353122.327,64073.86985,64073.86985,64073.86985,-292.1125005,-292.1125005,-292.1125005,64365.98235,64365.98235,64365.98235,0,0,0,1417196.197
03-10-2020,1353184.273,1130466.597,1658247.871,1353184.273,1353184.273,53219.93532,53219.93532,53219.93532,-11988.13793,-11988.13793,-11988.13793,65208.07325,65208.07325,65208.07325,0,0,0,1406404.208
04-10-2020,1353246.219,1147371.76,1685233.127,1353246.219,1353246.219,63317.14202,63317.14202,63317.14202,-1693.699043,-1693.699043,-1693.699043,65010.84106,65010.84106,65010.84106,0,0,0,1416563.361
05-10-2020,1353277.788,1185200.108,1694670.617,1353277.788,1353277.788,87562.7053,87562.7053,87562.7053,23730.6029,23730.6029,23730.6029,63832.1024,63832.1024,63832.1024,0,0,0,1440840.493
06-10-2020,1353309.356,1129132.725,1681257.322,1353309.356,1353309.356,51862.13889,51862.13889,51862.13889,-9889.707126,-9889.707126,-9889.707126,61751.84601,61751.84601,61751.84601,0,0,0,1405171.495
07-10-2020,1353340.925,1161633.165,1681670.045,1353340.925,1353340.925,61086.0706,61086.0706,61086.0706,2216.315886,2216.315886,2216.315886,58869.75471,58869.75471,58869.75471,0,0,0,1414426.995
